station_name,County,latitude,longitude,ring_number,core_number,nominal_depth,sampling_date_1,Ksat_cm_per_day,Ksat_cm_per_hr,sand,clay,silt,textural_class,bulk_density,particle_density,porosity,vwc_sat,vwc_field,vwc_2kPa,vwc_5kPa,vwc_10kPa,vwc_33kPa,vwc_70kPa,vwc_1500kPa,vwc_air_dry_2day,vwc_ovendry_40,theta_s_vanGenuchten,theta_r_vanGenuchten,alpha_vanGenuchten,n_vanGenuchten,thermal_cond_sat,thermal_cond_5kPa,thermal_cond_10kPa,thermal_cond_33kPa,thermal_cond_70kPa,thermal_cond_air_dry_2day,thermal_cond_ovendry_40,heat_capacity_sat,heat_capacity_5kPa,heat_capacity_10kPa,heat_capacity_33kPa,heat_capacity_70kPa,heat_capacity_air_dry_2day,heat_capacity_ovendry_40,diffussivity_sat,diffussivity_5kPa,diffussivity_10kPa,diffussivity_33kPa,diffussivity_70kPa,diffussivity_air_dry_2day,diffussivity_ovendry_40,L_dry,a_dry,b_dry,L_wet,a_wet,b_wet,total_N,total_C,Ca,Mg,Na,OM,P,pH,pHBuf,K,Observations
Elmdale 1SE,Chase,38.36251,-96.61777,23,2,20,11/25/2019 0:00,0.3,0.0,3,55,42,silty clay,1.40,2.56,0.45,0.46,0.41,0.46,0.46,0.46,0.45,0.44,0.30,0.32,0.06,0.46,0.13,0.01,1.25,1.35,1.34,1.31,1.30,1.29,1.15,0.46,2.65,1.65,1.85,2.10,2.27,2.16,1.62,0.51,0.81,0.71,0.62,0.57,0.53,0.28,43.00,6.50,13.90,26.10,6.50,10.30,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after 3 weeks in permeameter
Elmdale 1SE,Chase,38.36251,-96.61777,24,2,50,11/25/2019 0:00,0.3,0.0,3,53,44,silty clay,1.53,2.68,0.43,0.40,0.35,0.41,0.41,0.41,0.41,0.40,0.30,0.30,0.06,0.41,0.23,0.01,1.32,1.44,1.41,1.40,1.39,1.37,1.21,0.56,2.47,1.48,1.58,1.96,1.99,1.94,1.18,0.58,0.95,0.89,0.71,0.69,0.62,0.48,45.30,8.10,15.90,28.70,7.70,12.10,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after 3 weeks in permeameter
Woodson,Woodson,37.86118,-95.78358,25,1,5,11/25/2019 0:00,5.3,0.2,,,,silty clay loam,1.07,2.53,0.58,0.58,0.50,0.55,0.52,0.53,0.46,0.43,0.24,0.24,0.02,0.56,0.01,0.06,1.19,1.14,,,0.99,0.99,0.98,0.41,2.87,,,2.57,2.53,2.37,1.84,0.40,,,0.38,0.39,0.41,0.22,,,,,,,0.38,4.8,4055.7,499.0,22.6,8.4,4.9,6.2,6.5,515.2,
Woodson,Woodson,37.86118,-95.78358,26,1,10,11/25/2019 0:00,0.5,0.0,,,,silty clay,1.23,2.55,0.52,0.53,0.46,0.52,0.50,0.51,0.45,0.42,0.25,0.24,0.02,0.53,0.01,0.04,1.19,1.27,,,1.16,1.17,1.01,0.38,2.72,,,2.50,2.42,1.29,1.85,0.47,,,0.46,0.48,0.78,0.20,,,,,,,0.25,3.4,3932.0,520.7,31.9,6.2,0.9,6.4,6.5,325.2,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,27,1,20,11/25/2019 0:00,0.3,0.0,,,,silty clay,1.29,2.53,0.49,0.50,0.48,0.50,0.50,0.50,0.49,0.46,0.30,0.26,0.02,0.50,0.25,0.01,1.55,1.25,,,1.19,1.20,1.13,0.48,2.83,,,2.45,2.62,2.52,1.74,0.44,,,0.49,0.46,0.45,0.28,,,,,,,0.17,2.3,4216.0,679.9,81.0,4.5,0.2,5.9,6.2,261.4,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,28,1,50,11/25/2019 0:00,0.3,0.0,,,,clay,1.32,2.74,0.52,0.49,0.47,0.49,0.49,0.49,0.49,0.48,0.36,0.28,0.03,0.50,0.18,0.01,1.21,1.21,,,1.20,1.19,1.04,0.37,2.80,,,2.53,2.64,2.59,0.99,0.43,,,0.47,0.45,0.40,0.38,,,,,,,0.11,1.2,4719.5,860.2,187.5,3.2,0.3,6.2,6.4,329.4,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,29,2,5,11/25/2019 0:00,2.0,0.1,10,36,55,silty clay loam,1.03,2.55,0.59,0.60,0.51,0.56,0.53,0.53,0.47,0.45,0.22,0.24,0.03,0.57,0.01,0.04,1.23,1.11,,,0.99,,,,2.83,,,2.33,,,,0.39,,,0.42,,,,37.00,3.90,8.20,23.60,3.80,7.00,,,,,,,,,,,
Woodson,Woodson,37.86118,-95.78358,30,2,10,11/25/2019 0:00,0.3,0.0,13,41,46,silty clay,1.19,2.73,0.56,0.54,0.45,0.50,0.48,0.49,0.44,0.41,0.23,0.22,0.03,0.51,0.01,0.04,1.20,1.28,,,1.21,,,,2.71,,,2.41,,,,0.47,,,0.51,,,,37.60,3.70,8.40,20.80,3.50,5.80,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,31,2,20,11/25/2019 0:00,0.2,0.0,5,51,44,silty clay,1.29,2.68,0.52,0.51,0.48,0.51,0.51,0.51,0.48,0.46,0.26,0.27,0.04,0.51,0.07,0.01,1.28,1.29,,,1.23,,,,2.99,,,2.58,,,,0.43,,,0.48,,,,40.00,4.20,9.70,25.00,3.90,6.90,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,32,2,50,11/25/2019 0:00,0.3,0.0,3,63,34,clay,1.31,2.67,0.51,0.51,0.49,0.52,0.52,0.52,0.51,0.50,0.37,0.31,0.05,0.52,0.20,0.01,1.22,1.20,,,1.18,,,,2.73,,,2.42,,,,0.44,,,0.49,,,,46.70,5.00,12.90,29.60,5.00,11.10,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Parsons,Labette,37.36762,-95.28836,33,1,5,11/25/2019 0:00,28.1,1.2,,,,silt loam,1.33,2.49,0.46,0.47,0.41,0.44,0.41,0.41,0.41,0.38,0.12,0.17,0.01,0.43,0.01,0.01,1.48,1.65,,,1.57,1.54,0.85,0.35,2.87,,,2.61,2.46,2.02,1.01,0.58,,,0.60,0.63,0.42,0.35,,,,,,,0.13,1.4,1644.1,162.9,18.2,2.4,10.5,5.5,6.7,76.8,
Parsons,Labette,37.36762,-95.28836,34,1,10,11/25/2019 0:00,2.2,0.1,,,,silt loam,1.51,2.63,0.43,0.43,0.38,0.40,0.39,0.39,0.38,0.35,0.13,0.13,0.01,0.41,0.01,0.01,1.40,1.95,,,1.87,1.86,1.06,0.46,2.66,,,2.33,2.33,1.92,0.78,0.74,,,0.81,0.80,0.55,0.60,,,,,,,0.09,0.9,1851.7,143.9,17.6,1.7,6.6,6.5,7.0,78.3,
Parsons,Labette,37.36762,-95.28836,35,1,20,11/25/2019 0:00,0.3,0.0,,,,silt loam,1.58,2.64,0.40,0.38,0.35,0.37,0.36,0.36,0.36,0.33,0.14,0.24,0.01,0.37,0.07,0.01,1.54,2.02,2.07,2.09,2.09,2.03,1.99,0.61,2.57,2.33,2.37,2.33,1.92,1.99,1.65,0.78,0.89,0.88,0.90,1.06,1.00,0.37,,,,,,,0.07,0.8,1844.3,156.4,29.7,1.6,5.9,6.7,7.1,67.0,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Parsons,Labette,37.36762,-95.28836,36,1,50,11/25/2019 0:00,0.1,0.0,,,,silty clay,1.47,2.69,0.46,0.45,0.44,0.46,0.46,0.46,0.45,0.44,0.36,0.36,0.02,0.46,0.24,0.01,1.21,1.41,1.35,1.38,1.33,1.28,1.40,,2.51,2.31,2.29,2.35,2.00,2.00,,0.56,0.58,0.60,0.57,0.64,0.70,,,,,,,,0.08,0.7,4032.3,697.9,177.5,2.2,0.3,6.0,6.5,231.2,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Parsons,Labette,37.36762,-95.28836,37,2,5,11/25/2019 0:00,16.8,0.7,16,20,64,silt loam,1.47,2.62,0.44,0.41,0.37,0.40,0.38,0.38,0.33,0.30,0.12,0.21,0.01,0.40,0.01,0.03,1.31,1.82,1.83,1.84,1.81,1.68,1.66,0.58,2.50,2.35,2.46,2.32,1.98,1.48,1.28,0.73,0.78,0.75,0.78,0.85,1.13,0.45,52.60,6.90,14.60,31.40,6.00,10.30,,,,,,,,,,,
Parsons,Labette,37.36762,-95.28836,38,2,10,11/25/2019 0:00,88.5,3.7,13,20,67,silt loam,1.55,2.63,0.41,0.40,0.37,0.40,0.39,0.38,0.33,0.29,0.13,0.21,0.02,0.40,0.02,0.03,1.31,1.85,1.81,1.81,1.66,1.60,1.52,0.62,2.54,2.36,2.42,2.34,1.99,1.73,1.20,0.73,0.77,0.75,0.71,0.80,0.88,0.52,50.50,6.20,13.70,30.50,5.40,10.40,,,,,,,,,,,
Parsons,Labette,37.36762,-95.28836,39,2,20,11/25/2019 0:00,1.1,0.0,13,20,67,silt loam,1.50,2.63,0.43,0.40,0.36,0.38,0.37,0.37,0.33,0.31,0.12,0.12,0.02,0.38,0.01,0.02,1.35,1.89,,,1.75,1.61,1.03,0.55,2.66,,,2.20,2.41,1.98,1.61,0.71,,,0.79,0.67,0.52,0.34,51.70,6.00,13.60,30.40,5.10,9.80,,,,,,,,,,,heavy soil
Parsons,Labette,37.36762,-95.28836,40,2,50,11/25/2019 0:00,0.5,0.0,2,51,47,silty clay,1.41,2.68,0.47,0.47,0.45,0.47,0.47,0.47,0.45,0.44,0.32,0.26,0.04,0.47,0.15,0.01,1.23,1.40,,,1.38,1.36,1.21,0.85,2.81,,,2.25,2.44,2.40,1.34,0.50,,,0.61,0.56,0.50,0.63,50.70,5.40,14.70,30.30,5.60,12.20,,,,,,,,,,,soil sample did not saturate and appeared dense and impermeable to water
Cherokee,Cherokee,37.19897,-94.98093,41,1,5,11/26/2019 0:00,9.1,0.4,,,,silt loam,1.27,2.59,0.51,0.50,0.47,0.48,0.46,0.46,0.45,0.31,0.11,0.14,0.01,0.47,0.11,0.02,3.39,1.74,,,1.67,1.54,0.83,0.34,2.70,,,2.50,2.15,1.62,1.16,0.64,,,0.67,0.72,0.51,0.29,,,,,,,0.13,1.5,1459.4,135.8,15.9,2.7,3.2,6.2,7.0,58.0,
Cherokee,Cherokee,37.19897,-94.98093,42,1,10,11/26/2019 0:00,2.5,0.1,,,,silt loam,1.29,2.58,0.50,0.47,0.45,0.46,0.44,0.45,0.43,0.41,0.10,0.19,0.01,0.46,0.01,0.01,1.56,1.77,,,1.77,1.78,1.23,0.40,2.93,,,2.63,2.53,2.28,1.46,0.61,,,0.67,0.70,0.54,0.27,,,,,,,0.11,1.4,1430.1,136.0,19.9,2.4,2.7,6.0,6.9,51.9,
Cherokee,Cherokee,37.19897,-94.98093,43,1,20,11/26/2019 0:00,0.8,0.0,,,,silt loam,1.50,2.63,0.43,0.42,0.43,0.41,0.40,0.40,0.38,0.36,0.11,0.14,0.01,0.41,0.01,0.01,1.51,1.90,,,1.80,1.86,1.11,0.43,2.80,,,2.36,2.58,1.80,1.18,0.68,,,0.76,0.72,0.61,0.37,,,,,,,0.07,1.0,1443.3,102.1,22.2,1.9,2.1,6.7,7.1,45.7,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Cherokee,Cherokee,37.19897,-94.98093,44,1,50,11/26/2019 0:00,0.2,0.0,,,,silty clay,1.39,2.69,0.49,0.47,0.46,0.47,0.47,0.47,0.47,0.45,0.32,0.24,0.02,0.47,0.14,0.01,1.23,1.42,,,1.39,1.45,1.14,0.48,2.85,,,2.60,2.55,2.52,1.25,0.50,,,0.53,0.56,0.45,0.38,,,,,,,0.10,1.0,3074.3,674.0,93.6,2.6,0.3,5.7,6.3,204.2,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Cherokee,Cherokee,37.19897,-94.98093,45,2,5,11/26/2019 0:00,0.5,0.0,16,24,60,silt loam,1.35,2.63,0.48,0.47,0.45,0.46,0.45,0.45,0.44,0.41,0.12,0.20,0.02,0.46,0.01,0.01,1.50,1.71,,,1.68,,,,2.76,,,2.48,,,,0.62,,,0.68,,,,50.90,6.60,14.10,31.80,6.10,10.70,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Cherokee,Cherokee,37.19897,-94.98093,46,2,10,11/26/2019 0:00,4.7,0.2,14,18,68,silt loam,1.32,2.64,0.50,0.46,0.43,0.43,0.41,0.40,0.40,0.40,0.09,0.17,0.01,0.43,0.01,0.01,1.59,1.94,,,1.74,,,,3.15,,,2.50,,,,0.62,,,0.69,,,,50.70,6.60,13.80,29.80,6.10,9.80,,,,,,,,,,,
Cherokee,Cherokee,37.19897,-94.98093,47,2,20,11/26/2019 0:00,2.2,0.1,16,18,67,silt loam,1.44,2.62,0.45,0.43,0.43,0.42,0.41,0.41,0.37,0.33,0.09,0.13,0.01,0.42,0.01,0.02,1.50,1.91,,,1.89,,,,2.71,,,2.35,,,,0.71,,,0.80,,,,51.40,6.40,14.20,31.00,6.20,11.00,,,,,,,,,,,
Cherokee,Cherokee,37.19897,-94.98093,48,2,50,11/26/2019 0:00,0.4,0.0,8,50,42,silty clay,1.35,2.67,0.50,0.49,0.49,0.49,0.49,0.49,0.45,0.43,0.25,0.22,0.04,0.49,0.07,0.02,1.25,1.42,,,1.35,,,,2.75,,,2.40,,,,0.52,,,0.56,,,,48.60,8.30,15.70,28.40,9.30,13.50,,,,,,,,,,,
Sedan,Chautauqua,37.16491,-96.22881,49,1,5,11/26/2019 0:00,1.6,0.1,,,,clay loam,1.26,2.51,0.50,0.48,0.37,0.48,0.46,0.46,0.37,0.34,0.20,0.23,0.01,0.48,0.14,0.06,1.37,1.39,1.37,1.36,1.23,1.22,0.88,0.37,2.49,1.77,1.80,1.72,1.74,1.49,1.36,0.56,0.78,0.76,0.72,0.70,0.59,0.27,,,,,,,0.28,3.2,2660.7,317.7,26.9,5.8,0.3,6.3,6.6,199.5,
Sedan,Chautauqua,37.16491,-96.22881,50,1,10,11/26/2019 0:00,551.6,23.0,,,,clay loam,1.34,2.66,0.49,0.49,0.32,0.43,0.39,0.39,0.33,0.30,0.20,0.18,0.01,0.50,0.01,0.99,1.12,1.49,1.48,1.45,1.31,1.37,1.13,0.44,2.44,2.04,1.63,1.68,1.55,1.50,1.26,0.61,0.73,0.89,0.78,0.89,0.75,0.35,,,,,,,0.21,2.3,2759.0,284.2,30.6,4.3,0.3,6.0,6.5,123.6,roots and macropores
Sedan,Chautauqua,37.16491,-96.22881,51,1,20,11/26/2019 0:00,0.3,0.0,,,,clay loam,1.42,2.65,0.46,0.42,0.35,0.40,0.40,0.39,0.37,0.34,0.24,0.23,0.01,0.41,0.02,0.05,1.14,1.49,1.45,1.53,1.40,1.38,1.20,0.56,2.25,1.69,1.83,2.01,2.10,1.75,1.44,0.66,0.86,0.83,0.70,0.66,0.69,0.39,,,,,,,0.15,1.8,2910.7,541.6,85.1,3.7,0.2,6.6,6.6,136.6,
Sedan,Chautauqua,37.16491,-96.22881,52,1,50,11/26/2019 0:00,0.6,0.0,,,,clay,1.59,2.73,0.42,0.37,0.27,0.37,0.36,0.35,0.35,0.33,0.28,0.23,0.02,0.37,0.13,0.07,1.09,1.52,1.44,1.44,1.48,1.39,1.36,0.56,2.00,1.57,1.83,1.82,1.88,1.94,1.31,0.76,0.92,0.79,0.81,0.74,0.70,0.43,,,,,,,0.09,0.9,3526.2,769.0,206.0,2.4,0.4,7.3,7.0,194.0,
Sedan,Chautauqua,37.16491,-96.22881,53,2,5,11/26/2019 0:00,2.3,0.1,27,28,45,clay loam,1.31,2.58,0.49,0.45,0.39,0.45,0.46,0.46,0.39,0.35,0.18,0.25,0.03,0.46,0.13,0.03,1.48,1.46,1.46,1.41,1.37,1.36,1.12,0.45,2.22,1.70,1.87,1.60,1.68,1.92,1.54,0.66,0.86,0.76,0.86,0.81,0.58,0.30,45.20,5.30,11.70,24.60,4.80,8.10,,,,,,,,,,,
Sedan,Chautauqua,37.16491,-96.22881,54,2,10,11/26/2019 0:00,491.2,20.5,28,31,41,clay loam,1.29,2.65,0.51,0.47,0.33,0.42,0.38,0.37,0.32,0.29,0.16,0.19,0.03,0.46,0.01,0.41,1.15,1.53,1.47,1.44,1.38,1.30,1.17,0.36,2.24,2.00,2.09,2.07,1.73,1.43,1.29,0.69,0.74,0.69,0.67,0.75,0.82,0.28,43.80,5.30,11.60,24.40,4.50,7.70,,,,,,,,,,,
Sedan,Chautauqua,37.16491,-96.22881,55,2,20,11/26/2019 0:00,1.5,0.1,29,32,39,clay loam,1.45,2.68,0.46,0.43,0.36,0.41,0.40,0.40,0.36,0.33,0.18,0.21,0.03,0.42,0.01,0.04,1.21,1.51,1.40,1.38,1.27,1.28,1.04,0.41,2.54,1.92,1.89,1.63,1.70,1.84,1.36,0.59,0.73,0.73,0.78,0.76,0.56,0.30,42.40,5.10,12.00,22.60,4.20,7.20,,,,,,,,,,,
Sedan,Chautauqua,37.16491,-96.22881,56,2,50,11/26/2019 0:00,0.7,0.0,14,55,30,clay,1.50,2.69,0.44,0.42,0.30,0.41,0.40,0.40,0.38,0.37,0.26,0.26,0.05,0.41,0.01,0.03,1.13,1.33,1.38,1.30,1.30,1.27,0.91,0.50,2.20,2.12,2.11,1.88,1.70,1.98,1.19,0.61,0.65,0.62,0.69,0.75,0.46,0.42,48.30,7.30,15.60,28.80,6.10,11.10,,,,,,,,,,,
Jewell,Jewell,39.68329,-98.21259,57,1,5,11/27/2019 0:00,5.6,0.2,,,,silt loam,1.35,2.54,0.47,0.44,0.23,0.44,0.43,0.42,0.34,0.31,0.16,0.20,0.01,0.44,0.09,0.05,1.37,1.27,1.34,1.33,1.29,1.21,1.01,0.35,2.02,1.86,1.97,1.88,1.72,1.77,1.06,0.63,0.72,0.68,0.69,0.70,0.57,0.33,,,,,,,0.20,1.9,2352.1,328.0,30.7,3.5,1.5,6.8,6.9,387.6,
Jewell,Jewell,39.68329,-98.21259,58,1,10,11/27/2019 0:00,21.2,0.9,,,,silt loam,1.28,2.44,0.47,0.45,0.25,0.45,0.40,0.40,0.30,0.28,0.14,0.17,0.01,0.46,0.01,0.14,1.23,1.23,1.27,1.29,1.07,1.05,0.95,0.29,2.24,1.59,1.89,1.54,1.54,1.52,1.17,0.55,0.80,0.68,0.69,0.68,0.62,0.25,,,,,,,0.16,1.6,2087.8,331.3,43.5,2.9,1.0,6.5,6.8,327.1,
Jewell,Jewell,39.68329,-98.21259,59,1,20,11/27/2019 0:00,5.4,0.2,,,,silty clay loam,1.33,2.54,0.48,0.43,0.30,0.44,0.42,0.41,0.34,0.30,0.18,0.20,0.02,0.43,0.12,0.05,1.40,1.28,1.25,1.24,1.15,1.08,0.89,0.34,2.19,1.92,1.88,1.72,1.71,1.67,1.16,0.58,0.65,0.66,0.67,0.63,0.53,0.29,,,,,,,0.16,1.5,2296.5,460.9,90.7,2.9,0.9,6.3,6.7,360.8,
Jewell,Jewell,39.68329,-98.21259,60,1,50,11/27/2019 0:00,0.3,0.0,,,,silty clay loam,1.59,2.64,0.40,0.36,0.33,0.37,0.37,0.38,0.37,0.35,0.28,0.24,0.02,0.37,0.25,0.01,1.46,1.35,1.34,1.35,1.37,1.36,1.25,0.55,1.76,1.43,1.72,1.87,1.83,1.63,1.00,0.77,0.94,0.78,0.73,0.75,0.77,0.55,,,,,,,0.07,0.6,3018.6,922.7,568.9,1.5,12.6,7.2,7.1,480.1,appeared impermeable to water after a week in solution despite appearing saturated
Jewell,Jewell,39.68329,-98.21259,61,2,5,11/27/2019 0:00,1.1,0.0,14,24,62,silt loam,1.38,2.48,0.44,0.47,0.29,0.48,0.48,0.48,0.42,0.38,0.16,0.24,0.04,0.48,0.04,0.02,1.39,1.38,1.41,1.43,1.37,1.32,1.07,0.38,2.30,2.32,2.26,2.09,1.70,1.54,1.09,0.60,0.61,0.63,0.66,0.78,0.69,0.34,44.70,5.60,11.60,27.30,5.40,9.20,,,,,,,,,,,
Jewell,Jewell,39.68329,-98.21259,62,2,10,11/27/2019 0:00,9.4,0.4,15,23,62,silt loam,1.27,2.57,0.51,0.48,0.28,0.49,0.46,0.45,0.34,0.29,0.13,0.18,0.03,0.49,0.07,0.06,1.43,1.28,1.26,1.30,1.21,1.15,0.94,0.42,2.37,2.25,2.17,2.00,1.35,1.35,0.87,0.54,0.56,0.60,0.60,0.85,0.70,0.49,46.00,6.40,13.20,27.70,5.60,9.30,,,,,,,,,,,
Jewell,Jewell,39.68329,-98.21259,63,2,20,11/27/2019 0:00,1.1,0.0,15,28,57,silty clay loam,1.32,2.58,0.49,0.51,0.38,0.52,0.50,0.50,0.42,0.32,0.16,0.22,0.04,0.51,0.15,0.03,2.00,1.32,1.29,1.26,1.17,0.99,0.83,0.29,2.21,2.17,2.04,1.86,1.36,1.19,1.13,0.60,0.59,0.62,0.63,0.72,0.70,0.25,48.00,7.20,14.70,30.40,6.80,12.20,,,,,,,,,,,
Jewell,Jewell,39.68329,-98.21259,64,2,50,11/27/2019 0:00,0.2,0.0,12,38,50,silty clay loam,1.57,2.60,0.40,0.40,0.37,0.43,0.43,0.43,0.42,0.40,0.28,0.28,0.06,0.42,0.21,0.01,1.40,1.35,1.38,1.36,1.34,1.32,1.21,0.48,1.89,1.75,1.77,1.65,1.68,1.59,1.25,0.72,0.79,0.77,0.81,0.79,0.77,0.39,56.40,7.20,16.80,34.80,7.30,14.50,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter_also craks appeared on surface during the second day falling head measurement
Hays,Ellis,38.84941,-99.34457,65,1,5,11/27/2019 0:00,0.4,0.0,,,,silt loam,1.35,2.52,0.47,0.43,0.35,0.44,0.44,0.45,0.39,0.36,0.23,0.23,0.01,0.44,0.21,0.02,1.62,1.23,1.24,1.26,1.21,1.15,1.05,0.41,2.12,1.96,1.77,1.68,1.39,1.12,0.90,0.58,0.64,0.71,0.72,0.83,0.94,0.46,,,,,,,0.25,2.6,3703.4,290.7,21.5,4.4,27.1,7.5,7.2,498.9,
Hays,Ellis,38.84941,-99.34457,66,1,10,11/27/2019 0:00,35.0,1.5,,,,silty clay loam,1.26,2.58,0.51,0.46,0.25,0.46,0.43,0.42,0.34,0.31,0.21,0.21,0.02,0.46,0.16,0.11,1.32,1.21,1.16,1.14,0.98,1.06,0.75,0.32,2.40,2.22,1.95,1.76,1.21,1.31,1.01,0.50,0.52,0.58,0.56,0.87,0.57,0.32,,,,,,,0.19,1.8,3966.8,304.0,20.5,3.3,27.2,7.7,7.2,592.2,
Hays,Ellis,38.84941,-99.34457,67,1,20,11/27/2019 0:00,0.3,0.0,,,,silty clay,1.41,2.51,0.44,0.42,0.31,0.44,0.43,0.43,0.38,0.36,0.29,0.25,0.02,0.43,0.25,0.05,1.34,1.29,1.26,1.29,1.23,1.24,1.13,0.51,1.88,1.93,1.80,1.68,1.54,1.41,1.07,0.69,0.66,0.72,0.73,0.80,0.80,0.48,,,,,,,0.15,1.4,4187.9,510.8,34.5,2.8,6.1,8.0,7.4,570.8,
Hays,Ellis,38.84941,-99.34457,68,1,50,11/27/2019 0:00,0.3,0.0,,,,silty clay,1.55,2.57,0.40,0.40,0.32,0.41,0.41,0.41,0.38,0.37,0.32,0.25,0.02,0.41,0.25,0.04,1.21,1.33,1.32,1.31,1.24,1.19,1.18,0.20,1.94,1.86,1.75,1.64,1.38,1.26,0.96,0.69,0.71,0.75,0.75,0.87,0.94,0.20,,,,,,,0.07,1.1,5239.1,920.4,147.3,1.6,1.0,8.4,7.4,508.9,
Hays,Ellis,38.84941,-99.34457,69,2,5,11/27/2019 0:00,29.1,1.2,15,27,58,silt loam,1.20,2.47,0.51,0.49,0.25,0.51,0.48,0.48,0.41,0.39,0.19,0.27,0.04,0.50,0.01,0.04,1.24,1.20,1.29,1.19,1.16,1.12,0.99,0.31,2.08,2.06,2.01,1.90,1.29,1.19,0.91,0.58,0.63,0.59,0.61,0.87,0.83,0.34,43.70,4.90,10.10,29.50,5.00,9.00,,,,,,,,,,,
Hays,Ellis,38.84941,-99.34457,70,2,10,11/27/2019 0:00,80.8,3.4,14,32,55,silty clay loam,1.26,2.60,0.51,0.48,0.30,0.48,0.45,0.44,0.37,0.35,0.19,0.24,0.05,0.48,0.01,0.09,1.19,1.22,1.20,1.15,1.15,1.11,1.04,0.48,1.92,1.95,1.87,1.76,1.18,1.47,1.08,0.64,0.61,0.62,0.65,0.94,0.71,0.44,41.00,4.30,9.70,27.70,4.50,8.30,,,,,,,,,,,
Hays,Ellis,38.84941,-99.34457,71,2,20,11/27/2019 0:00,11.0,0.5,12,43,45,silty clay,1.30,2.56,0.49,0.48,0.33,0.48,0.46,0.45,0.41,0.38,0.26,0.28,0.06,0.49,0.01,0.09,1.13,1.22,1.19,1.21,1.18,1.10,1.09,0.27,2.24,1.81,1.79,1.68,1.53,1.41,1.30,0.54,0.65,0.68,0.70,0.72,0.77,0.21,45.60,4.30,9.90,27.90,4.80,8.90,,,,,,,,,,,
Hays,Ellis,38.84941,-99.34457,72,2,50,11/27/2019 0:00,0.3,0.0,13,45,42,silty clay,1.52,2.66,0.43,0.42,0.36,0.43,0.43,0.43,0.41,0.39,0.29,0.28,0.06,0.43,0.24,0.02,1.38,1.28,1.32,1.27,1.24,1.26,1.24,0.65,2.13,1.85,1.82,1.68,1.52,1.27,1.14,0.60,0.71,0.70,0.73,0.83,0.98,0.57,51.90,4.70,10.90,34.80,5.30,11.00,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
